lake_lon_decdeg,lake_lat_decdeg,lagoslakeid,lake_namelagos
-102.476637295,42.0891673716,348995,NA
-102.463433322,42.2405038013,348996,NA
-102.45285945,42.0985359008,348997,NA
-102.451001966,42.1304714415,348998,NA
-102.446613188,42.1352114594,348999,NA
-102.459346748,42.1878807,349000,NA
-102.45760047,42.2236971179,349001,NA
-102.441733267,42.1338878259,349002,NA
-102.433736954,42.1371487012,349003,NA
-102.442224831,42.2036180558,349004,Potmesil Lake
-102.422882223,42.0730464144,349005,Crowther Lake
-102.420846091,42.0825688584,349006,Thompson Lake
-102.421775423,42.1436850478,349007,NA
-102.422496387,42.2054642552,349008,NA
-102.404746951,42.0813441559,349009,NA
-102.400124863,42.1446816297,349010,NA
-102.382330093,42.0032663025,349011,Patterson Lakes
-102.391709241,42.061195633,349012,Harris Lake
-102.389643369,42.1469782112,349013,NA
-102.371761987,42.062520683,349014,NA
-102.366204783,42.1134638144,349015,NA
-102.352868918,42.0977944856,349016,NA
-102.352785121,42.1317521011,349017,NA
-102.335595172,42.1132783301,349018,Black Lake
-102.346051964,42.1838251738,349019,NA
-102.334735636,42.8155311503,349020,NA
-102.331262676,42.0929861154,349021,NA
-102.309508642,42.2225470544,349022,NA
-102.307531847,42.4902127977,349023,Spring Lake
-102.299681733,42.0976877937,349024,NA
-102.286762921,42.2102055456,349025,NA
-102.257864581,42.1261405948,349026,NA
-102.25716739,42.153090331,349027,NA
-102.264044627,42.2231481445,349028,NA
-102.237156055,42.1475282238,349029,NA
-102.190445165,42.101137584,349030,Carmichael Lake
-102.1608559,42.4333191351,349031,Dolly Warden Lake
-102.167816819,42.4617986488,349032,NA
-102.150648549,42.167734222,349033,Deer Lake
-102.147524887,42.9382059644,349034,NA
-102.142520626,42.9409348661,349035,NA
-102.116743682,42.8081827526,349036,NA
-102.111678395,42.9076987452,349037,NA
-102.086560141,42.9717445743,349038,Thompson Lake
-102.086255166,42.7848649478,349039,NA
-102.055883754,42.3741077467,349040,Hebbert Lake
-102.050690767,42.5053148041,349041,NA
-102.051808943,42.954259679,349042,Esther Lake
-102.039830415,42.4106026307,349043,Auker Lake
-102.030303358,42.4018063937,349044,NA
-102.030586004,42.5038992676,349045,NA
-102.01646743,42.6719679013,349046,NA
-102.007213983,42.5337354113,349047,NA
-101.997266676,42.5314119082,349048,NA
-102.005221724,42.6988346114,349049,NA
-101.992313628,42.5040811221,349050,NA
-101.964872292,42.4424710509,349051,Moore Lake
-101.960984427,42.8351948609,349052,NA
-101.95320638,43.0303279668,349053,NA
-101.940107878,42.4997684902,349054,NA
-101.950685925,42.8583140639,349055,NA
-101.917414294,42.3967052186,349056,Rattlesnake Lake
-101.921059444,42.6606793454,349057,NA
-101.910616248,42.947932069,349058,NA
-101.888863985,43.0198201783,349059,Robinson Lake
-101.87881539,42.4197552312,349060,Middle Lake
-101.883628262,42.6455409386,349061,NA
-101.854084123,42.6732122626,349062,Bornemann Lake
-101.843554051,42.9774685236,349063,NA
-101.837415495,42.6315326195,349064,NA
-101.826472995,42.6653673238,349065,NA
-101.83089748,42.7005734543,349066,NA
-101.825266425,42.8190765245,349067,NA
-101.838015836,42.8568295529,349068,NA
-101.831923719,42.9645273841,349069,NA
-101.798488529,42.3873583467,349070,NA
-101.80451398,42.6775360844,349071,NA
-101.802312661,42.6872839902,349072,NA
-101.795499873,42.697905596,349073,NA
-101.764498288,42.7092646445,349074,NA
-101.743814956,42.6664890307,349075,NA
-101.744288582,42.6739417139,349076,NA
-101.752279562,42.7220586225,349077,NA
-101.740216029,42.9938979813,349078,NA
-101.688287238,42.4368957344,349079,NA
-101.656747451,42.9829429279,349080,NA
-101.618910538,42.9686563473,349081,NA
-101.595560656,42.9866559457,349082,NA
-101.589518862,42.9520002882,349083,NA
-101.573551517,42.9784467554,349084,Goose Lake
-101.560671023,42.9884873559,349085,NA
-101.53143682,42.9822961206,349086,S B Lake
-101.499630796,42.423916808,349087,NA
-101.502666601,42.977306301,349088,NA
-101.317849042,42.7677856366,349089,NA
-101.123993967,42.7084424192,349090,NA
-101.06334716,42.6856219855,349091,Lord Lakes
-101.021593688,42.5933062674,349092,NA
-100.911624025,42.6303782822,349093,NA
-100.726371987,42.5435869746,349094,Duck Lake
-100.689380201,42.589012988,349095,NA
-100.678802685,42.5514738087,349096,NA
-100.684366894,42.5808729166,349097,NA
-100.664326835,43.219221538,349098,NA
-100.591584051,42.5325581127,349099,McKeel Lake
-100.602226823,42.5545038707,349100,NA
-100.594989948,42.6179627388,349101,Muleshoe Lake
-100.564269381,43.2369981732,349102,NA
-100.550615222,42.53635156,349103,NA
-100.550380006,42.7016070546,349104,NA
-100.525213719,42.5604591682,349105,NA
-100.518435466,42.7597143687,349106,NA
-100.519899433,43.0289215711,349107,NA
-100.507249411,42.541788775,349108,NA
-100.495312942,42.5658820346,349109,Red Deer Lake
-100.4846256,42.4953248102,349110,NA
-100.483618705,42.634356575,349111,NA
-100.492793681,42.9855589366,349112,NA
-100.472735266,42.5109595844,349113,NA
-100.474428903,42.6410529476,349114,NA
-100.376488355,42.477645826,349115,NA
-100.380523881,43.1205938157,349116,NA
-100.272616456,42.7597323359,349117,NA
-100.080077111,43.1303824246,349118,NA
-99.9133272615,42.5902603955,349119,Budde Reservoir
-99.8657475859,42.5691002496,349120,NA
-99.838765376,42.6541243834,349121,NA
-99.8333008962,43.1074913847,349122,Rahn Lake
-99.6162302728,42.9795467219,349123,NA
-99.5995868829,42.9188835229,349124,NA
-99.6145351089,43.0328440207,349125,NA
-99.5569843984,42.9538773941,349126,NA
-99.5167029608,43.1655907468,349127,Lake Dolton
-99.4560392216,42.9938985573,349128,Kaupp Reservoir West
-99.3718358308,42.8731473796,349129,NA
-99.2970790402,42.8866770218,349130,NA
-99.2789316284,43.0958010416,349131,NA
-99.2685712394,42.7512151581,349132,NA
-99.2026030093,43.0980570826,349133,Herrick Lake
-99.1735716286,42.9809736094,349134,NA
-99.1571419139,42.9009291587,349135,NA
-99.1309313301,42.7432290764,349136,NA
-99.0888985106,42.8144106137,349137,NA
-99.0909532395,42.8248270575,349138,Weller Reservoir
-99.0522740331,42.7622132878,349139,Smith Reservoir Number 1
-99.0383314546,42.9513459388,349140,Stoltenberg Reservoir
-99.0078411745,42.9941354685,349141,NA
-99.0036238089,43.0718128457,349142,Bonesteel Lake
-98.9612190616,43.0213142748,349143,NA
-98.9024123298,42.6067099471,349144,NA
-98.8791163135,42.579123761300004,349145,NA
-98.8833656204,42.7066115157,349146,NA
-98.8746463334,42.6780614037,349147,NA
-98.8752379706,42.9607157332,349148,NA
-98.8053094446,42.9500673745,349149,NA
-98.8103748282,43.0049727097,349150,NA
-98.7970698806,42.646945558,349151,NA
-98.7649512095,42.7335998543,349152,NA
-98.7601776748,42.8981156401,349153,NA
-98.7493758618,42.5799111789,349154,NA
-98.7346699378,42.8113318854,349155,NA
-98.7439628473,42.9745020823,349156,NA
-98.7038729624,42.6764034543,349157,NA
-98.6605672899,42.7961118472,349158,NA
-98.641175303,42.9105076257,349159,NA
-98.6209463013,42.672678148,349160,NA
-98.6108136599,42.8597370032,349161,NA
-98.6154157692,42.8695829918,349162,NA
-98.5854958997,42.6436660763,349163,NA
-98.55633324,42.9165101117,349164,NA
-98.4903503154,42.7675402892,349165,NA
-98.4118327103,42.8838740841,349166,Micanek Reservoir
-98.3702445683,42.79086583,349167,NA
-98.3589158242,42.478998778,349168,NA
-98.3427617923,42.6726898156,349169,NA
-98.3165432129,42.8478803047,349170,NA
-98.2807300604,42.6746748006,349171,Bartos Reservoir Number 2
-98.2464266051,42.6985657692,349172,Haineraich Reservoir
-98.2244401607,42.3958470659,349173,NA
-98.2137242421,42.6416827096,349174,NA
-98.1729670047,42.5292137662,349175,NA
-98.1717700762,42.6017328813,349176,NA
-98.1471234797,42.3681993039,349177,NA
-98.1585403097,42.4030418991,349178,NA
-98.1487181469,42.5954963091,349179,NA
-98.1278807633,42.4680079016,349180,NA
-98.1017251998,42.59133194,349181,NA
-98.0890476154,42.5157685933,349182,NA
-98.0198326856,42.5691418431,349183,NA
-98.0049427341,42.6013014357,349184,NA
-97.9919825294,42.6318727246,349185,NA
-102.24626411,42.1728496951,349186,Walters Lake
-103.393923683,42.4242050377,349187,NA
-103.36877471,42.1305998514,349188,Cook NW Reservoir
-102.90920129,42.0849736142,349189,NA
-102.737145872,42.3914362691,349190,NA
-102.730351789,42.0430166678,349191,NA
-102.734443228,42.053661684,349192,Sewer Lake Number 3
-102.719041693,42.0521761925,349193,NA
-102.731994622,42.1164113217,349194,Fenner Lakes
-102.722747241,42.6528139441,349195,NA
-102.685941337,42.673926364,349196,NA
-102.66063348,42.698730786,349197,Linden Reservoir
-102.641220855,41.9876781619,349198,Clear Lake
-102.633958116,41.9984610277,349199,NA
-102.628946295,42.230980391,349200,NA
-102.626483187,42.6371258405,349201,Walgren Lake
-102.615680588,42.1800220966,349202,NA
-102.613602926,42.3254715607,349203,NA
-102.576724294,42.0018717725,349204,NA
-102.585983759,42.088005293,349205,NA
-102.577686132,42.1252883709,349206,NA
-102.586706668,42.1299991485,349207,Jess Lake
-102.572559199,42.1861820062,349208,NA
-102.565834946,42.3142773766,349209,NA
-102.550379385,42.098315794,349210,NA
-102.55924052,42.2471349435,349211,NA
-102.552763872,42.2596917826,349212,NA
-102.532105768,42.2222165125,349213,NA
-102.53900048,42.2870468084,349214,NA
-102.521224152,42.0646948459,349215,NA
-102.519819155,42.2553726719,349216,NA
-102.510382343,42.027831432,349217,NA
-102.508709722,42.0921343006,349218,NA
-102.500030568,42.0869380729,349219,NA
-102.498910436,42.1609183176,349220,Hughes Lakes
-102.508876335,42.1863857858,349221,NA
-102.50704632,42.2077379969,349222,NA
-102.475127511,41.9533262452,349223,NA
-102.486111798,42.1968678206,349224,NA
-102.486763058,42.2378876628,349225,NA
-102.476190755,42.2823683801,349226,Diamond Lake
-102.492533576,42.2941259199,349227,Albrecht Lake
-102.484817914,42.3553556855,349228,NA
-102.464948657,42.116405038,349229,NA
-102.471402768,42.2565792538,349230,NA
-102.467717347,42.2765191764,349231,NA
-102.473573626,42.2950032757,349232,NA
-102.440660543,42.0030738726,349233,Chain of Lakes
-102.460470927,42.0242642193,349234,NA
-102.456332527,42.1308075932,349235,NA
-102.453146519,42.2371498143,349236,NA
-102.44486533,41.979976824,349237,NA
-102.431996622,42.0043751105,349238,NA
-102.435214405,42.1144938233,349239,NA
-102.434274766,42.1757251331,349240,NA
-102.441544855,42.1800742791,349241,NA
-102.441697556,42.1942258798,349242,NA
-102.415658608,42.0449341444,349243,NA
-102.423262807,42.1480774534,349244,Conley Lake
-102.426050228,42.1763076922,349245,NA
-102.430912214,42.1793998623,349246,NA
-102.415058549,42.1896305598,349247,NA
-102.408501647,42.0258209764,349248,NA
-102.40553829,42.0784640061,349249,NA
-102.400851451,42.1127492825,349250,NA
-102.405478223,42.1738432323,349251,NA
-102.387683987,42.0118688827,349252,NA
-102.383305949,42.006953249,349253,NA
-102.386657153,42.0633429657,349254,NA
-102.395881228,42.1101710755,349255,NA
-102.360999171,42.0271883559,349256,NA
-102.361528018,42.0493932432,349257,NA
-102.351389338,42.1159116985,349258,NA
-102.352552096,42.1485224088,349259,NA
-102.35987222,42.1747358937,349260,White Lake
-102.320596499,42.0295007563,349261,Reid Lake
-102.316654501,42.0775904531,349262,Shubert Lake
-102.327706363,42.1367562801,349263,NA
-102.322049719,42.1361746114,349264,NA
-102.314569958,42.1825804951,349265,NA
-102.311017358,42.3369457093,349266,Green Lake
-102.300791196,42.0615478905,349267,NA
-102.252540276,42.2357079135,349268,NA
-102.221490849,42.090698968,349269,NA
-102.210129345,42.1059443964,349270,NA
-102.178085943,42.7900232811,349271,NA
-102.103432987,42.4568750125,349272,NA
-102.088678452,42.4140446889,349273,Clear Lake
-102.084890978,42.4602106047,349274,Hupp Lake
-102.04500577,42.5281949302,349275,NA
-102.038294816,42.9219622811,349276,Shell Lake
-102.02715949,42.4513055199,349277,NA
-102.016924179,42.4946907581,349278,NA
-102.014315865,42.686482761,349279,NA
-101.997285422,42.544021118,349280,NA
-101.981040273,43.0275803298,349281,Ecoffey Lake
-101.971551698,42.5165985476,349282,NA
-101.964150522,42.9113516933,349283,North Twin Lake
-101.968546513,42.9954140661,349284,NA
-101.952705886,42.9637648766,349285,Goose Lake
-101.920854441,42.6657274572,349286,NA
-101.901379948,42.9621944493,349287,NA
-101.896657677,42.9849850271,349288,NA
-101.872798004,42.4056339853,349289,Turpin Lake
-101.882650682,42.4300356656,349290,Clear Lake
-101.871602133,42.678323208,349291,NA
-101.867901269,42.4616556123,349292,Bobtail Lake
-101.864188241,42.6700204535,349293,NA
-101.848521658,42.9655354134,349294,NA
-101.829560299,42.4031181306,349295,Ell Lake
-101.833786399,42.9351297211,349296,NA
-101.817431318,42.3862589341,349297,Frye Lake
-101.820898047,42.4606710703,349298,Mally Lake
-101.805661789,42.8216948167,349299,NA
-101.784948776,42.4303350791,349300,Holst Lake
-101.768569783,42.649151169,349301,NA
-101.72396528,42.6901140329,349302,NA
-101.691591548,42.4484646361,349303,NA
-101.680338844,42.9846510929,349304,NA
-101.668966411,42.4153408156,349305,NA
-101.621549581,42.9767016457,349306,NA
-101.521159801,42.4164227359,349307,NA
-101.506888132,42.9815203082,349308,NA
-101.444405279,42.4863448807,349309,NA
-101.385172856,42.718388974,349310,Moon Lake
-101.379021307,42.7580212882,349311,NA
-101.264390293,42.6735654791,349312,Twomile Lake
-101.095223356,42.4922706714,349313,NA
-100.951376233,42.548183191,349314,NA
-100.944455507,42.6374270704,349315,NA
-100.665108343,42.5124310732,349316,NA
-100.592788698,42.4886805118,349317,Lost Lake
-100.579599055,42.4687473249,349318,Campbell Lake
-100.577912421,42.6420897528,349319,Smith Lake
-100.556576115,43.0705250621,349320,NA
-100.551586176,42.5664330653,349321,Hay Lake
-100.526000066,42.5708574513,349322,NA
-100.521717914,42.9170631914,349323,NA
-100.500516959,42.5355529304,349324,NA
-100.508312692,43.1639040153,349325,NA
-100.490718173,42.5305797818,349326,NA
-100.487435839,42.9806128039,349327,NA
-100.477578931,42.7338918044,349328,NA
-100.391899362,42.8997544858,349329,NA
-100.373513831,42.4711833211,349330,NA
-100.308807767,42.6747619964,349331,NA
-100.253971058,43.1559052755,349332,NA
-100.25328328,42.6654461305,349333,NA
-100.206646798,42.6745313795,349334,NA
-100.15220421,43.1705800077,349335,NA
-99.9198525632,42.7088251274,349336,Pine Canyon Reservoir
-99.9257531481,42.9053199373,349337,NA
-99.902174243,42.9588639724,349338,NA
-99.8617936221,42.5718608544,349339,NA
-99.8503504117,42.3201373446,349340,NA
-99.8401928842,42.389834442,349341,Hofeld Lake
-99.8442210241,42.6795095745,349342,NA
-99.8347051829,42.5872851409,349343,NA
-99.7247737519,42.8808233762,349344,NA
-99.7170865782,43.0649276417,349345,NA
-99.6957772408,43.1063269549,349346,NA
-99.6510388321,43.0368045468,349347,NA
-99.6194889726,43.2015388487,349348,Roosevelt Lake
-99.6119925078,42.8958126743,349349,NA
-99.5703530531,42.9275758097,349350,NA
-99.5267493724,42.8550608179,349351,NA
-99.5162603813,43.1504767679,349352,NA
-99.4893965744,43.1595990309,349353,NA
-99.440818087,43.1497847101,349354,NA
-99.4256387707,42.8778956656,349355,NA
-99.4248596022,43.2144613101,349356,NA
-99.3967709608,42.9831885205,349357,NA
-99.3794989342,42.9541753472,349358,NA
-99.387102211,42.9882255203,349359,NA
-99.379460662,43.0978250882,349360,NA
-99.3663954272,42.8971667713,349361,Beck Reservoir
-99.3725547541,43.0515517679,349362,Star Lake
-99.3577031017,42.833882657,349363,NA
-99.3583071712,42.8962329229,349364,Peterson Reservoir Number 1
-99.3106569706,42.6414423045,349365,NA
-99.2950892162,43.1244349964,349366,NA
-99.2251649748,43.0350016244,349367,NA
-99.2072035653,42.9110622939,349368,NA
-99.1572108761,43.0649276552,349369,NA
-99.1448736089,42.7598554541,349370,NA
-99.0629537043,42.7922445882,349371,NA
-99.0491469814,42.7331755585,349372,NA
-99.0462269677,43.0494685829,349373,NA
-99.0062618307,42.793970826,349374,NA
-98.9503960238,42.926363188,349375,Reiman Reservoir
-98.9436703523,43.0067355227,349376,NA
-98.9076036457,42.586060735,349377,NA
-98.9072913744,42.6751594882,349378,NA
-98.8884040742,42.583473629,349379,NA
-98.881337057,42.5785372987,349380,NA
-98.8730218063,42.9073870482,349381,NA
-98.8598577255,42.5260483775,349382,NA
-98.8468885127,42.585709145,349383,NA
-98.8395728448,42.8374413853,349384,NA
-98.8158341752,42.7213000395,349385,NA
-98.8182485152,42.9798263119,349386,NA
-98.811545789,42.6393812347,349387,NA
-98.7927149155,42.6382119453,349388,NA
-98.7176006104,42.9694132567,349389,NA
-98.6797908395,42.9559548479,349390,NA
-98.6493624415,42.791796884,349391,NA
-98.6287777634,42.8803456105,349392,NA
-98.6032529051,42.5351326266,349393,NA
-98.5089848625,42.6300948826,349394,NA
-98.5080019299,42.7690986564,349395,NA
-98.4846466204,42.9025121639,349396,NA
-98.4037541306,42.5030301145,349397,Antelope Slough
-98.3420038694,42.4833945437,349398,NA
-98.3417621826,42.8223499238,349399,NA
-98.287697494,42.6810418449,349400,NA
-98.2786784078,42.5327763895,349401,NA
-98.2344343302,42.6689483895,349402,NA
-98.2228203568,42.6673905734,349403,NA
-98.2208739092,42.6707890442,349404,NA
-98.2035539155,42.6321682608,349405,NA
-98.1833282786,42.6284723082,349406,NA
-98.1465198562,42.6650403604,349407,NA
-98.1243857552,42.5001750333,349408,NA
-98.0601533732,42.4052035308,349409,Hanneman Reservoir
-98.0397684249,42.5844173172,349410,NA
-98.0105869034,42.5593887738,349411,NA
-98.0134399277,42.6554144689,349412,NA
-97.9964485633,42.5049680182,349413,NA
-97.9691548098,42.6853527927,349414,NA
-102.461643462,42.3029614043,349415,Twin Lakes
-100.613824308,42.6289606582,349416,Big Alkali Lake
-103.296658032,42.004176667,349417,NA
-103.294804261,42.4364968195,349418,Gregg Lake
-103.152772476,42.3640824938,349419,NA
-103.107864534,42.0146758441,349420,NA
-103.046878931,42.3128495285,349421,NA
-103.02716952,42.0606625992,349422,NA
-103.027931329,42.5767383432,349423,NA
-102.918286586,42.1819324995,349424,NA
-102.881985344,42.2898070286,349425,NA
-102.840120664,42.4403067968,349426,NA
-102.722491275,42.6440595894,349427,NA
-102.668074567,41.9910612241,349428,Sturgeon Lake
-102.679090984,42.0478764721,349429,NA
-102.68542042200001,42.0529240704,349430,NA
-102.674775758,42.2390596511,349431,NA
-102.660813857,41.9617910297,349432,Home Lake
-102.664534725,41.9734830081,349433,NA
-102.656761417,42.0385435219,349434,NA
-102.653080995,42.0494677091,349435,Reeves Lake
-102.650840412,42.0721815202,349436,NA
-102.644498946,42.0869966995,349437,NA
